ds,yhat,yhat_lower,yhat_upper,actual
2012-03-05,17291.950503558102,12730.917618428697,21976.084020263603,15585.0
2012-03-12,18304.36286199523,13495.414606423912,22939.32325455733,16783.0
2012-03-19,18808.963528041204,14536.951044732292,23056.676380381734,15617.0
2012-03-26,19116.29201190651,14736.34327254741,23528.994844643046,19515.0
2012-04-02,19315.653669046435,14901.580234950969,23806.91461341431,16522.0
2012-04-09,19331.36683174521,14674.081764432593,23753.670612639933,16382.0
2012-04-16,19211.92347707813,14830.04328060197,24020.74351616874,17706.0
2012-04-23,19159.95111108496,14273.68097885939,23744.42427736706,20205.0
2012-04-30,19268.14420631499,14996.869949728565,23613.205969914852,15907.0
2012-05-07,19373.694263515954,15130.157283965678,23927.69534183022,20708.0
2012-05-14,19267.617568918075,14975.831454417797,24086.77766086549,19283.0
2012-05-21,18980.56638353441,14507.10629239004,23668.097026913616,21190.0
