ds,yhat,yhat_lower,yhat_upper,actual
2009-05-25,54622.49581341744,39155.82574923773,71615.94359547771,30331.0
2009-06-01,54422.51054371496,38395.66824338266,71597.40625580621,35206.0
2009-06-08,54913.07322118512,39791.74651947691,69922.64355991983,33513.0
2009-06-15,55180.578845732896,39869.570428788524,70606.34772257814,33720.0
2009-06-22,54913.96482036908,39416.35549463116,70563.34421372587,40240.0
2009-06-29,54890.63989567577,39079.708629118104,70934.39984485567,35938.0
2009-07-06,55694.38382068445,40304.19284656869,71745.6587963497,43951.0
2009-07-13,56457.34616810777,41187.2036027952,73355.08484306624,44079.0
2009-07-20,55576.1658444883,40546.54239281739,71365.29816190847,49451.0
2009-07-27,52742.79727525482,37530.525426871296,68220.51904462143,40640.0
2009-08-03,49700.936658589904,34557.467736046485,66239.96266600215,40600.0
2009-08-10,48574.12680654672,32838.07488677642,63624.94105223995,37829.0
2009-08-17,49679.45871323617,34114.61600338067,66286.93487814824,35398.0
2009-08-24,51457.254913992634,35260.54605371445,66041.78347384132,44127.0
2009-08-31,52505.88965594179,35611.634563806416,68258.563854476,46528.0
2009-09-07,53089.43051030459,37498.32236368992,68862.0349405893,49517.0
2009-09-14,54280.89802035092,38680.7191585934,69699.99520589053,51653.0
2009-09-21,56061.343951004965,38824.268824906394,72047.90782553473,51165.0
2009-09-28,57047.72215215201,40925.86295622335,72342.29028763481,49347.0
2009-10-05,56273.46856629336,39216.20843335084,73625.29715732629,46432.0
2009-10-12,54596.339403735714,37997.31653214773,71364.67291794046,50818.0
2009-10-19,53728.998223005445,37356.281379982895,68717.23417562713,50508.0
2009-10-26,54112.20240282928,38483.83284736836,68574.89998687018,48673.0
2009-11-02,54539.888532205296,38444.9352823021,70519.60649850537,47653.0
2009-11-09,54135.14243626772,36958.30884876101,70464.77747690631,47168.0
2009-11-16,53891.76753959323,38402.943322376705,70420.22515702191,49852.0
2009-11-23,55242.13703198965,40418.31658713782,71535.16714300227,49404.0
2009-11-30,57131.48751386843,40419.00256086026,73427.96245877816,44299.0
2009-12-07,55755.04132993366,39672.536093919996,70743.95407217985,38585.0
2009-12-14,48441.50971060285,33400.820482885385,63769.00558842715,44066.0
2009-12-21,37812.488999979425,20752.591346512967,53074.517814556624,38226.0
2009-12-28,30960.71751287765,15349.865282479428,47174.134114062465,19369.0
